sitio,id_aviso,url,operacion,tipo,comuna,barrio,direccion,titulo,precio_valor,precio_moneda,precio_clp,precio_uf,m2_util,m2_total,dormitorios,banos,estacionamientos,bodegas,antiguedad_anos,ano_construccion,gastos_comunes_clp,lat,lon,descripcion,publica,detalle_ok,fecha_scrape,antiguedad_aviso_dias,fecha_publicacion
pi,4031338176,https://portalinmobiliario.com/MLC-4031338176-amplia-casa-en-sector-consolidado-de-la-florida-_JM,venta,casa,la-florida,Rojas Magallanes,"Venezuela 9000 - 9300, La Florida, Rojas Magallanes, La Florida",Amplia Casa En Sector Consolidado De La Florida,15600.0,UF,SIN_DATO,15600.0,338,1000,5,6,SIN_DATO,1,11,2015,SIN_DATO,-33.5372695,-70.5801077,"EXCLUSIVA CASA EN VENTA – LA FLORIDA

Amplia propiedad ubicada en uno de los sectores más cotizados de La Florida, ideal para familias numerosas o para quienes buscan una propiedad con potencial comercial.

Características principales:
• 338 m² construidos
• 1.000 m² de terreno
• 5 amplios dormitorios
• 6 baños
• Estacionamiento para 7 vehículos
• Bodega

Espacios ideales para disfrutar en familia, con amplias áreas interiores y exteriores que ofrecen comodidad, privacidad y múltiples posibilidades de uso.

Potencial uso comercial:
Ideal para consulta médica, jardín infantil, oficinas, centro de terapias u otros proyectos (sujeto a normativa vigente).

Excelente ubicación:
• Metro Hernando de Magallanes: 1.100 m
• Patio Outlet La Florida: 700 m
• Instituto La Salle: 1.500 m
• Cercana a supermercados, jardines infantiles, colegios y servicios.

Comisión: 2% + boleta de honorarios

Una excelente oportunidad para vivir o invertir en una propiedad con gran conectividad, amplios espacios y alto potencial de valorización.",SIN_DATO,1,2026-07-27,58,2026-05-30
pi,3882488874,https://portalinmobiliario.com/MLC-3882488874-casa-a-1-cuadra-metro-rojas-magallanes-colegios-comercio-_JM,venta,casa,la-florida,Rojas Magallanes,"Estados Unidos 8700 - 9000, La Florida, Rojas Magallanes, La Florida","Casa A 1  Cuadra Metro Rojas Magallanes, Colegios, Comercio",15150.0,UF,SIN_DATO,15150.0,125,600,5,2,SIN_DATO,1,45,1981,0,-33.536404,-70.5892807,"COMODA CASA CON PISCINA, ARBOLES, JARDINES, ESTACIONAMIENTOS, QUINCHO, 2 BAÑOS, 4 DORMITORIOS, AMPLIO COMEDOR Y LIVING, SALA DE ESTAR, COCINA MODERNA, CON MUCHA LUZ NATURAL, ALARMA, PORTON ELECTRICO, CERCA DE METRO ROJAS MAGALLANES, COLEGIOS, CENTROS COMERCIALES, CLINICAS, HOSPITALES, IDEAL PARA UNA VIDA AGRADABLE Y SEGURA.",SIN_DATO,1,2026-07-27,90,2026-04-28
pi,2057050359,https://portalinmobiliario.com/MLC-2057050359-vendo-linda-casa-en-la-florida-_JM,venta,casa,la-florida,La Florida Alto,"Cerro Penitente 9300 - 9600, La Florida, La Florida Alto, La Florida",Vendo Linda Casa En La Florida,240000000.0,CLP,240000000.0,SIN_DATO,85,240,3,2,2,1,SIN_DATO,SIN_DATO,SIN_DATO,-33.5415954,-70.560874,"Se vende linda casa en muy buen estado de un (1) pisos, ubicada en calle Cerro Penitente, La Florida, a pasos de Avda. La Florida, Sta. Ines, Enrique Olvares

Living -Comedor amplio, cocina amoblada, 2 baño, 4 habitaciones (una de servicio con baño) con closet, bodega, logia, antejardín, cobertizo con estacionamiento para 2 vehículos, patio con piscina y lindo jardín.
240.51 m2 terreno 
85.02 m2 construidos
Piso cerámico
Orientación NorPoniente
Ampliación regularizada

Excelente conectividad, cercano transporte público, plazas, colegios rápido acceso a Avda. La Florida, , Supermercados, Farmacias, comercio y más.

Valor venta $240.000.000 

Contacto interesados
Francia Saavedra
Asesora Inmobiliaria",SIN_DATO,1,2026-07-27,14,2026-07-13
pi,2057139143,https://portalinmobiliario.com/MLC-2057139143-casa-en-venta-en-la-florida-_JM,venta,casa,la-florida,Rojas Magallanes,"Rojas Magallanes, La Florida, Rojas Magallanes, La Florida",Casa En Venta En La Florida,250000000.0,CLP,250000000.0,SIN_DATO,154,227,5,4,1,1,SIN_DATO,SIN_DATO,SIN_DATO,-33.5356771,-70.5736092,"Casa en Venta en La Florida con 154 m2 de construcción  app, y 227 m2 de terreno. Ubicada en una comuna tranquila y familiar, con antejardín formado, patio, estacionamiento, y ubicada en pasaje. 

La propiedad cuenta con 4  baños, 5 dormitorios, 1 estacionamientos y 1 bodega, un rico patio, y una piscina. 

Además consta de un espacio habilitado para un taller, o refugio para lectura, home office. 

Emplazada en el sector de  Rojas Magallanes con las Araucarias, esta casa ofrece un ambiente acogedor y funcional para toda la familia. 

Solicita tu visita o pide más información.",SIN_DATO,1,2026-07-27,365,2025-07-27
pi,4173013100,https://portalinmobiliario.com/MLC-4173013100-amplia-casa-2-pisos-villa-rojas-magallanes-la-florida-p19-_JM,venta,casa,la-florida,La Florida Alto,"San Sixto 3300 - 3600, La Florida, La Florida Alto, La Florida",Amplia Casa 2 Pisos Villa Rojas Magallanes / La Florida P19.,4800.0,UF,SIN_DATO,4800.0,90,150,3,2,SIN_DATO,1,28,1998,0,-33.5398462,-70.5571452,"Casa en venta con una superficie total de 150 m² y 90 m² de superficie útil. Esta propiedad cuenta con dos niveles, presentando en su exterior un acceso con reja metálica y espacio para estacionamiento. El primer nivel dispone de un living-comedor, con ventanales hacia el patio trasero y rejas de protección. La cocina es independiente y cuenta con salida directa al patio, además de espacio suficiente para artefactos y área de lavado. 

La casa ofrece tres dormitorios distribuidos en la planta superior, cada uno con ventana y muros en distintos colores, además de dos baños completos, uno de ellos con tina y otro con ducha y mampara. Incluye una bodega para almacenamiento adicional y escalera de madera al segundo piso. El inmueble está equipado con rejas de seguridad en puertas y ventanas, aportando protección en sus accesos principales. La propiedad no cuenta con portón automático.",SIN_DATO,1,2026-07-27,16,2026-07-11
pi,3737981382,https://portalinmobiliario.com/MLC-3737981382-santa-amalia-vicuna-mackenna-_JM,venta,casa,la-florida,Chile,"Lluta 1 - 300, La Florida, Región Metropolitana, Chile, La Florida",Santa Amalia / Vicuña Mackenna,337000000.0,CLP,337000000.0,SIN_DATO,200,400,3,2,2,1,4,2022,SIN_DATO,-33.5421971,-70.5863609,"Casa ubicada en un sector residencial con excelente conectividad y cercanía a áreas verdes, lo que permite disfrutar de un entorno tranquilo sin perder acceso a las principales vías de la ciudad.

La propiedad cuenta con 400 m² de terreno y una distribución funcional que incluye tres dormitorios y dos baños, ofreciendo espacios cómodos y bien organizados para la vida familiar.

En su interior destaca un living con amplios ventanales hacia el exterior, que entregan buena iluminación natural y conexión directa con el patio. La cocina se encuentra equipada con muebles, encimera y campana extractora, brindando practicidad y comodidad para el uso diario. Los dormitorios cuentan con closet y espacio suficiente para incorporar mobiliario adicional, adaptándose a distintas necesidades.

En el exterior, la casa dispone de una piscina rodeada de áreas pavimentadas, ideal para disfrutar momentos de recreación y descanso. El patio además cuenta con un sector techado y una bodega, lo que permite disponer de espacios adicionales para almacenamiento y reuniones al aire libre.

El entorno complementa la calidad de vida que ofrece esta propiedad, con cercanía a plazas, juegos infantiles, centros médicos, ferias libres, estaciones de metro, supermercados y colegios, además de contar con fácil acceso a locomoción y servicios del sector. También existen centros comunitarios y espacios recreativos, que fomentan la vida de barrio y actividades que aportan al bienestar de toda la familia.

Si deseas conocer esta propiedad y descubrir todo su potencial, no dudes en contactarme para coordinar una visita guiada.

Los metros cuadrados son aproximados y deberán ser corroborados en tasación.",SIN_DATO,1,2026-07-27,120,2026-03-29
pi,4170349356,https://portalinmobiliario.com/MLC-4170349356-gran-casa-regularizada-y-amplios-jardines-_JM,venta,casa,la-florida,Lo Cañas - Alto Macul,"C. Tres 79, La Florida, Lo Cañas - Alto Macul, La Florida",Gran Casa Regularizada Y Amplios Jardines,13000.0,UF,SIN_DATO,13000.0,316,2462,5,4,6,3,SIN_DATO,SIN_DATO,30000,-33.5242817,-70.528662,"Casa muy cuidad con amplias dependencias en Santa Sofía de Lo Cañas, La Florida. Amplios jardines con árboles frutales y terraza techada. Cuenta con construcciones anexas para cuidador o bodegas y cancha de tenis.",SIN_DATO,1,2026-07-27,16,2026-07-11
pi,1994457305,https://portalinmobiliario.com/MLC-1994457305-casa-grande-6-dormitorios-3-banos-metro-quillayes-_JM,venta,casa,la-florida,Los Quillayes,"La Alambrada, La Florida, Los Quillayes, La Florida","Casa Grande, 6 Dormitorios, 3 Baños, Metro Quillayes.",102000000.0,CLP,102000000.0,SIN_DATO,85,95,6,3,2,1,38,1988,0,-33.5664482,-70.6003389,"Casa de 2 pisos, Comuna de La Florida, sector Los Quillayes, 6 dormitorios y 3 baños, principal en primer piso. Cocina, living, comedor. Estacionamiento para dos vehículos. La casa tiene vista poniente, al final de un pasaje con pavimentación nuevo. La propiedad se encuentra libre de Hipoteca, gravamen o prohibición y sus títulos conforme a derecho. Excelente ubicación y sector tranquilo.",SIN_DATO,1,2026-07-27,48,2026-06-09
pi,3991391574,https://portalinmobiliario.com/MLC-3991391574-casa-en-venta-alto-macul-6d-4b-_JM,venta,casa,la-florida,Lo Cañas - Alto Macul,"Las Religiosas, La Florida, Lo Cañas - Alto Macul, La Florida",Casa En Venta Alto Macul 6d-4b,10900.0,UF,SIN_DATO,10900.0,140,477,6,4,SIN_DATO,1,10,2016,0,-33.5150514,-70.5391834,"Espectacular casa recién remodelada, emplazada en 477 metros cuadrados de terreno con una distribución privilegiada. Cuenta el primer piso con hall de distribución, living y comedor separados, amplia cocina con comedor de diario y dormitorio de servicio completo.
Suite con estar, baño, espacio para diseñar el Walk-in clóset, y salida a terraza, lindo y amplio jardín formado.
En el Hall de distribución se encuentra un cómodo baño de visita y la escalera para el segundo piso, que cuenta con un amplio estar con vista a la Cordillera, tres amplios dormitorios, todos con clóset; y baño completo.

Se encuentra emplazada en una zona de buena conectividad, cercana a colegios, clínicas, farmacia, bancos y supermercados, en un barrio cerrado.",SIN_DATO,1,2026-07-27,150,2026-02-27
pi,4162497264,https://portalinmobiliario.com/MLC-4162497264-casa-a-pasos-del-metro-_JM,venta,casa,la-florida,Trinidad,"Av. Trinidad 28, La Florida, Trinidad, La Florida",Casa A Pasos Del Metro,7100.0,UF,SIN_DATO,7100.0,182,231,3,2,1,1,62,1964,290000000,-33.5473405,-70.5882331,"Excelente propiedad, inmejorable ubicación, la propiedad se encuentra en un sector de uso mixto de la comuna de La Florida. A pasos de la estación de metro Trinidad. 
Vivienda usada pareado simple, de 2 pisos, en buen estado de conservación, cuenta con un completo programa de recintos con buena distribución, orientación norte, cuenta con un local comercial independiente, actualmente arrendado, el que se encuentra recepcionado junto con la vivienda principal.
Sin deudas único dueño.
No dejes pasar esta oportunidad.",SIN_DATO,1,2026-07-27,18,2026-07-09
pi,4188417902,https://portalinmobiliario.com/MLC-4188417902-la-florida-alto-macul-oportunidad-vendo-casa-6d5b620mts2-_JM,venta,casa,la-florida,Lo Cañas - Alto Macul,"Av. Macul Alto 6300 - 6600, La Florida, Lo Cañas - Alto Macul, La Florida",La Florida Alto Macul Oportunidad Vendo Casa 6d5b/620mts2,11900.0,UF,SIN_DATO,11900.0,200,606,6,5,SIN_DATO,1,12,2014,200000,-33.5127185,-70.528885,"La Florida -Alto Macul ¡Oportunidad única! Esta impresionante casa en el sector de La Florida, condominio muy seguro con guardia 24/7 la propiedad destaca por sus 620 m2 de terreno y 210 m2 construidos , 6 amplios dormitorios y 5 baños, perfecta para familias numerosas o para quienes deseen tener espacios adicionales para oficinas o salas de entretenimiento, esta propiedad ofrece un amplio espacio para disfrutar en familia.
Primer piso: Hall de entrada- living comedor separado - baño de visita- dormitorio de servicio, dormitorio principal en suite, dormitorio oficina, amplia cocina- loggia .
Segundo piso: Gran sala de estar, balcón, 3 dormitorios 2 baños , un dormitorio en suite con walkin closet.
Patio cuenta con Terraza techada, riego automático, Quincho equipado con asador, horno y baño, jardín formado, piscina.
Su orientación poniente brinda luminosidad y calidez durante todo el día, ideal para aquellos que buscan un ambiente acogedor. Además, cuenta con calefacción central para garantizar tu comodidad en los días más fríos,esta casa se encuentra en un entorno tranquilo y residencial, cercano a colegios, supermercados y áreas verdes .Ubicado en tranquilo y exclusivo barrio con locomoción a la puerta.

No dejes pasar esta oportunidad de adquirir una propiedad con gran potencial en una de las mejores zonas de La Florida. Contáctanos para más información y agenda tu visita! +56976528850",SIN_DATO,1,2026-07-27,12,2026-07-15
pi,2059585489,https://portalinmobiliario.com/MLC-2059585489-metro-las-mercedes-casa-3-dormitorios-3-banos-oferta-_JM,venta,casa,la-florida,Los Quillayes,"Troncal San Francisco 1200 - 1500, Puente Alto, Los Quillayes, La Florida",Metro Las Mercedes - Casa 3 Dormitorios 3 Baños Oferta,4500.0,UF,SIN_DATO,4500.0,100,100,3,3,2,SIN_DATO,15,2011,0,-33.5674773,-70.5987286,"Se vende amplia casa en Puente Alto

Excelente oportunidad de adquirir una casa ubicada en un sector residencial, con muy buena conectividad y cercana a las estaciones de Metro Las Mercedes y Protectora de la Infancia, además de supermercados, colegios, locomoción y diversos servicios.

Características de la propiedad:

3 dormitorios amplios, todos con clóset.
2 baños y medio.
2 vehiculos para estacionar.
Dormitorio principal con baño en suite.
Amplio living-comedor.
Cocina independiente de buen tamaño.
Patio delantero.
Patio trasero.

Condiciones:

Comisión de corretaje: 2% + IVA sobre el valor de venta.

Las visitas se agendan previamente vía WhatsApp.

Jorge Fernández
Corredor de Propiedades",SIN_DATO,1,2026-07-27,13,2026-07-14
pi,3824815278,https://portalinmobiliario.com/MLC-3824815278-peru-perpetua-freire-_JM,venta,casa,la-florida,Chile,"PE1340-Perpetua Freire / Esq. Perú, 8241861 La Florida, Región Metropolitana, Chile, La Florida",Peru / Perpetua Freire,200000000.0,CLP,200000000.0,SIN_DATO,200,200,3,3,1,SIN_DATO,SIN_DATO,SIN_DATO,SIN_DATO,-33.5301358,-70.5899485,"¡Descubre el hogar que tu familia merece!

Hermosa casa con amplios y acogedores espacios, diseñada para disfrutar cada momento en familia. Cuenta con living y comedor independientes, brindando mayor comodidad, funcionalidad y privacidad en cada ambiente. Sus generosos espacios invitan a compartir instancias únicas, creando el escenario perfecto para construir recuerdos inolvidables junto a quienes más quieres.

Los dormitorios, de excelente tamaño, ofrecen el confort, la tranquilidad y la privacidad que cada integrante de la familia necesita. Además, la propiedad dispone de un agradable patio trasero con parrilla empotrada, ideal para disfrutar reuniones, celebraciones y momentos especiales al aire libre.

Ubicada en un sector estratégico, entre las estaciones de metro Estación Rojas Magallanes y Estación Vicente Valdés, con excelente conectividad y cercanía a servicios esenciales como supermercados, colegios, ferias libres, centros comunitarios y todo lo necesario para una vida cómoda y práctica.

¡No dejes pasar esta excelente oportunidad!
Contáctame y agenda tu visita para conocer en detalle todos los beneficios que esta propiedad tiene para ofrecerte.

Los metros cuadrados son aproximados y deben ser verificados en tasación.",SIN_DATO,1,2026-07-27,90,2026-04-28
pi,3934548910,https://portalinmobiliario.com/MLC-3934548910-excelente-casa-metro-trinidad-la-florida-_JM,venta,casa,la-florida,Trinidad,"Santa Caterina, Trinidad, La Florida",Excelente Casa Metro Trinidad - La Florida,4050.0,UF,SIN_DATO,4050.0,136,207,5,3,2,1,30,1996,10000,-33.5450473,-70.5894578,"Excelente casa habitación, consta de dos niveles, living, comedor, cocina, cinco dormitorios, tres baños, jardín, patio lateral, entrada de autos, cercana estación de metro Trinidad ´La Florida, colegios, supermercados, centros médicos, muy buena conectividad.",SIN_DATO,1,2026-07-27,365,2025-07-27
pi,3836902238,https://portalinmobiliario.com/MLC-3836902238-excelente-casa-calle-alicahue-la-florida-_JM,venta,casa,la-florida,La Florida Alto,"Alicahue 9366, La Florida, La Florida Alto, La Florida",Excelente Casa Calle Alicahue - La Florida,6777.0,UF,SIN_DATO,6777.0,140,249,3,2,2,1,30,1996,0,-33.5382075,-70.5635733,"Casa ubicada en sector residencial, con una superficie total de 249 m² y 140 m² de superficie útil. La propiedad cuenta con tres dormitorios y dos baños, distribuidos en espacios funcionales y definidos. El acceso principal se realiza a través de un portón automático, brindando comodidad y control de ingreso. El diseño interior incluye un living y comedor independientes, con muros de ladrillo a la vista y detalles en madera, generando ambientes acogedores. La cocina está equipada y presenta suficiente espacio para comedor diario, además de acceso directo a áreas de servicio. La casa dispone de una bodega, ideal para almacenamiento adicional. Los dormitorios cuentan con closets y ventanas al exterior, mientras que los baños están equipados con artefactos completos y duchas. El inmueble ofrece áreas exteriores pavimentadas y espacios para actividades familiares. La distribución de los ambientes permite una circulación eficiente y privacidad en las zonas de descanso.
Además cuenta con departamento totalmente independiente en segundo piso, consta de dos dormitorios, baño, sala de estar, cocina, acceso independiente de la casa.",SIN_DATO,1,2026-07-27,90,2026-04-28
